time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.34,0.210278635366,-0.485385502987,-1.40054776891,1.5234127304,-2.74688703276,0.0443130245725,1.57168609216,100.0,-0.715198587022,0.203604544361,1.34380464046,1.77702218045,-2.89833085868,-0.188344387415,1.15190400395,100.0
0.361,0.2102433399,-0.485386710255,-1.40056412014,1.52341063865,-2.74688604996,0.0443233668718,1.57168583748,100.0,-0.713688100595,0.20397410801,1.34116250441,1.74707607601,-2.89419641318,-0.202332602834,1.15514740337,100.0
0.382,0.210209359857,-0.485395356515,-1.40058444002,1.52340484011,-2.74688178592,0.0443408218688,1.57168838232,100.0,-0.710785864837,0.205500654139,1.34188709448,1.71813301366,-2.89090909019,-0.238018428377,1.15943366395,100.0
0.401,0.21017767824,-0.48540112343,-1.40058912703,1.5234036569,-2.7468816538,0.0443459310969,1.57168829281,100.0,-0.706952373424,0.204874239899,1.34217123576,1.68917284958,-2.9026947906,-0.242549561474,1.14784001913,100.0
0.42,0.21015114882,-0.485399244113,-1.40057726984,1.52340960023,-2.74688301988,0.0443308309808,1.57168750123,100.0,-0.707229002136,0.203152685752,1.34151446984,1.68615365092,-2.9007255942,-0.161787781328,1.14996642597,100.0
0.441,0.210131700985,-0.485392879489,-1.40056326973,1.52341514768,-2.74688319922,0.0443154307027,1.57168796644,100.0,-0.70972884189,0.204007912366,1.33772917497,1.68348978395,-2.8941246879,-0.138930622059,1.15511013573,100.0
0.46,0.210120936621,-0.485389225159,-1.40056169952,1.52341412505,-2.74688490508,0.0443175918106,1.57168680194,100.0,-0.713950006287,0.204779494082,1.33639921771,1.68496168047,-2.90159470416,-0.182158878732,1.14962825843,100.0
0.48,0.210119724249,-0.485391488712,-1.40057299156,1.52340916097,-2.74688438196,0.044329794566,1.57168655039,100.0,-0.716477019963,0.204894754884,1.340224076,1.69864806177,-2.89956392467,-0.198194273692,1.15074061096,100.0
0.501,0.21009708263,-0.48536599357,-1.40057575085,1.52337476941,-2.74687607492,0.0442670364307,1.57170891832,100.0,-0.713244201917,0.203318805693,1.3422869628,1.6977721606,-2.89396548565,-0.187150376199,1.15503705334,100.0
0.52,0.210055273877,-0.485365669372,-1.40038832511,1.52350640294,-2.7468912489,0.0440006179396,1.57169407836,100.0,-0.722738878627,0.198779644023,1.32843405641,1.72669382898,-2.90377932801,-0.157969395892,1.14775950953,100.0
